Filename,NP_1protein_02XG_phi025_pH3_Time0_REP1
Instrument name,5333-0043
Operator,Harrison
rundate,1/19/2023
Sample name,NP_1protein_02XG_phi025_pH3_Time0_REP1
Geometry name,40mm parallel plate, Peltier plate Steel  - 104209
Procedure name,Sample
,Creep-recovery
proceduresegments,Creep-recovery
[step]
Creep - 1
Torque,Displacement,Step time,Temperature,Axial force,Gap,Compliance,Strain,Stress
µN.m,rad,s,°C,N,µm,1/MPa,%,MPa
0.00000,2.02521e-3,0.0747840,25.00,0.0639267,600.473,6.74540,0.00000,30700.5
0.00000,2.02134e-3,0.0768320,25.00,0.0652924,600.473,6.73249,0.00000,31991.4
0.00000,2.01741e-3,0.0788800,25.00,0.0668259,600.473,6.71942,0.00000,33298.8
0.00000,2.01341e-3,0.0809280,25.00,0.0692863,600.473,6.70609,0.00000,34631.5
0.00000,2.00934e-3,0.0829760,24.99,0.0700912,600.473,6.69252,0.00000,35988.5
0.00000,2.00511e-3,0.0850240,24.99,0.0679741,600.473,6.67844,0.00000,37396.5
0.00000,2.00096e-3,0.0870720,24.99,0.0700226,600.473,6.66462,0.00000,38778.6
0.00000,1.99694e-3,0.0891200,24.99,0.0679665,600.473,6.65121,0.00000,40119.4
0.00000,1.99293e-3,0.0911680,24.99,0.0650787,600.473,6.63788,0.00000,41452.3
0.00000,1.98897e-3,0.0932160,24.99,0.0663681,600.473,6.62467,0.00000,42773.1
0.00000,1.98496e-3,0.0952640,24.99,0.0629272,600.473,6.61131,0.00000,44109.5
0.00000,1.98095e-3,0.0973120,24.99,0.0622330,600.473,6.59796,0.00000,45444.5
0.00000,1.97702e-3,0.0993600,24.99,0.0648727,600.473,6.58489,0.00000,46751.2
0.00000,1.97318e-3,0.101408,24.99,0.0639000,600.473,6.57209,0.00000,48031.8
0.00000,1.96932e-3,0.103456,24.99,0.0637054,600.473,6.55924,0.00000,49316.8
0.00000,1.96557e-3,0.105504,24.99,0.0657272,600.473,6.54674,0.00000,50566.4
0.00000,1.96191e-3,0.107552,24.99,0.0649834,600.473,6.53454,0.00000,51786.7
0.00000,1.95833e-3,0.109600,24.99,0.0646172,600.473,6.52262,0.00000,52978.3
0.00000,1.95482e-3,0.111648,24.99,0.0670433,600.473,6.51093,0.00000,54147.5
0.00000,1.95142e-3,0.113696,24.99,0.0681839,600.473,6.49961,0.00000,55279.6
0.00000,1.94806e-3,0.115744,24.99,0.0707970,600.473,6.48843,0.00000,56397.7
0.00000,1.94486e-3,0.117792,24.99,0.0701065,600.473,6.47778,0.00000,57462.5
0.00000,1.94178e-3,0.119840,24.99,0.0721550,600.473,6.46749,0.00000,58491.5
0.00000,1.93868e-3,0.121888,24.99,0.0703888,600.473,6.45719,0.00000,59521.7
0.00000,1.93435e-3,0.124960,24.99,0.0692635,600.473,6.44275,0.00000,60965.9
0.00000,1.92873e-3,0.129056,24.99,0.0674934,600.473,6.42404,0.00000,62836.9
0.00000,1.92336e-3,0.133152,24.99,0.0647850,600.473,6.40617,0.00000,64623.9
0.00000,1.91849e-3,0.137248,24.99,0.0662766,600.473,6.38995,0.00000,66245.6
0.00000,1.91423e-3,0.141344,24.99,0.0682220,600.473,6.37576,0.00000,67664.8
0.00000,1.91038e-3,0.145440,24.99,0.0677376,600.473,6.36292,0.00000,68948.9
0.00000,1.90690e-3,0.149536,24.99,0.0690346,600.473,6.35133,0.00000,70107.7
0.00000,1.90417e-3,0.153632,24.99,0.0675964,600.473,6.34224,0.00000,71016.9
0.00000,1.90186e-3,0.157728,24.99,0.0647812,600.473,6.33456,0.00000,71784.7
0.00000,1.89990e-3,0.161824,24.99,0.0706978,600.473,6.32803,0.00000,72437.7
0.00000,1.89812e-3,0.165920,24.99,0.0726204,600.473,6.32209,0.00000,73031.9
0.00000,1.89670e-3,0.170016,24.99,0.0736923,600.473,6.31737,0.00000,73503.2
0.00000,1.89576e-3,0.174112,24.99,0.0731926,600.473,6.31422,0.00000,73818.6
0.00000,1.89515e-3,0.178208,24.99,0.0707970,600.473,6.31219,0.00000,74021.8
0.00000,1.89494e-3,0.182304,24.99,0.0673523,600.473,6.31149,0.00000,74091.4
0.00000,1.89524e-3,0.186400,24.99,0.0687981,600.473,6.31251,0.00000,73989.5
0.00000,1.89616e-3,0.190496,24.99,0.0686607,600.473,6.31557,0.00000,73683.1
0.00000,1.89717e-3,0.194592,24.99,0.0706291,600.473,6.31891,0.00000,73349.7
0.00000,1.89875e-3,0.198688,24.99,0.0743027,600.473,6.32417,0.00000,72823.5
0.00000,1.90072e-3,0.202784,24.99,0.0751686,600.473,6.33074,0.00000,72166.0
0.00000,1.90292e-3,0.206880,24.99,0.0745354,600.473,6.33808,0.00000,71432.7
0.00000,1.90525e-3,0.210976,24.99,0.0735054,600.473,6.34584,0.00000,70656.6
0.00000,1.90792e-3,0.215072,24.99,0.0733070,600.473,6.35472,0.00000,69768.2
0.00000,1.91051e-3,0.219168,24.99,0.0707512,600.473,6.36334,0.00000,68906.7
0.00000,1.91309e-3,0.223264,24.99,0.0726128,600.391,6.37280,0.00000,67960.2
0.00000,1.91602e-3,0.227360,24.99,0.0760078,600.391,6.38258,0.00000,66982.1
0.00000,1.91879e-3,0.231456,24.99,0.0742493,600.391,6.39179,0.00000,66060.9
0.00000,1.92169e-3,0.235552,24.99,0.0729523,600.391,6.40147,0.00000,65093.0
0.00000,1.92487e-3,0.239648,24.99,0.0715523,600.391,6.41207,0.00000,64033.9
0.00000,1.92823e-3,0.243744,24.99,0.0709534,600.391,6.42326,0.00000,62914.7
0.00000,1.93155e-3,0.247840,24.99,0.0750580,600.391,6.43433,0.00000,61807.7
0.00000,1.93506e-3,0.251936,24.99,0.0821190,600.391,6.44602,0.00000,60638.9
0.00000,1.93843e-3,0.256032,24.99,0.0828171,600.391,6.45722,0.00000,59518.7
0.00000,1.94146e-3,0.260128,24.99,0.0820808,600.391,6.46733,0.00000,58507.1
0.00000,1.94469e-3,0.264224,24.99,0.0798187,600.391,6.47809,0.00000,57431.5
0.00000,1.94768e-3,0.268320,24.99,0.0764809,600.391,6.48804,0.00000,56436.7
0.00000,1.95026e-3,0.272416,24.99,0.0745964,600.391,6.49664,0.00000,55576.2
0.00000,1.95282e-3,0.276512,24.99,0.0738754,600.391,6.50515,0.00000,54725.0
0.00000,1.95538e-3,0.280608,24.99,0.0740776,600.391,6.51370,0.00000,53870.5
0.00000,1.95766e-3,0.284704,24.99,0.0769806,600.391,6.52130,0.00000,53110.7
0.00000,1.96116e-3,0.290848,24.99,0.0805817,600.391,6.53295,0.00000,51945.5
0.00000,1.96519e-3,0.299040,24.99,0.0823059,600.391,6.54636,0.00000,50604.2
0.00000,1.96765e-3,0.307232,24.99,0.0776634,600.391,6.55456,0.00000,49784.8
0.00000,1.96876e-3,0.315424,24.99,0.0798225,600.391,6.55825,0.00000,49415.5
0.00000,1.96897e-3,0.323616,24.99,0.0802803,600.391,6.55896,0.00000,49344.5
0.00000,1.96899e-3,0.331808,24.99,0.0852928,600.391,6.55902,0.00000,49338.0
0.00000,1.96820e-3,0.340000,24.99,0.0858421,600.391,6.55641,0.00000,49599.7
0.00000,1.96620e-3,0.348192,24.99,0.0825157,600.391,6.54973,0.00000,50267.7
0.00000,1.96323e-3,0.356384,24.99,0.0813446,600.391,6.53985,0.00000,51255.2
0.00000,1.95978e-3,0.364576,24.99,0.0855675,600.391,6.52836,0.00000,52404.0
0.00000,1.95601e-3,0.372768,24.99,0.0893250,600.391,6.51578,0.00000,53662.5
0.00000,1.95204e-3,0.380960,24.99,0.0882683,600.391,6.50255,0.00000,54985.0
0.00000,1.94702e-3,0.389152,24.99,0.0862579,600.391,6.48585,0.00000,56655.3
0.00000,1.94159e-3,0.397344,24.99,0.0915527,600.391,6.46775,0.00000,58465.8
0.00000,1.93609e-3,0.405536,24.99,0.0890541,600.391,6.44944,0.00000,60296.3
0.00000,1.93094e-3,0.413728,24.99,0.0891914,600.391,6.43228,0.00000,62012.2
0.00000,1.92598e-3,0.421920,24.99,0.0926895,600.230,6.41746,0.00000,63494.4
0.00000,1.92117e-3,0.430112,24.99,0.0930901,600.230,6.40146,0.00000,65094.8
0.00000,1.91672e-3,0.438304,24.99,0.0905647,600.230,6.38661,0.00000,66579.4
0.00000,1.91249e-3,0.446496,24.99,0.0919304,600.230,6.37253,0.00000,67987.8
0.00000,1.90864e-3,0.454688,24.99,0.0938225,600.230,6.35970,0.00000,69270.0
0.00000,1.90543e-3,0.462880,24.99,0.0931740,600.230,6.34899,0.00000,70341.6
0.00000,1.90277e-3,0.471072,24.99,0.0964203,600.230,6.34013,0.00000,71227.7
0.00000,1.90033e-3,0.479264,24.99,0.0992966,600.230,6.33202,0.00000,72038.8
0.00000,1.89841e-3,0.487456,25.00,0.0934715,600.230,6.32559,0.00000,72681.5
0.00000,1.89702e-3,0.495648,25.00,0.0919113,600.230,6.32096,0.00000,73144.9
0.00000,1.89663e-3,0.503840,25.00,0.0979614,600.230,6.31968,0.00000,73272.1
0.00000,1.89678e-3,0.512032,25.00,0.100964,600.230,6.32017,0.00000,73223.6
0.00000,1.89732e-3,0.520224,25.00,0.0985718,600.230,6.32198,0.00000,73042.1
0.00000,1.89812e-3,0.528416,25.00,0.101135,600.230,6.32462,0.00000,72778.1
0.00000,1.89878e-3,0.536608,25.00,0.0991516,600.230,6.32685,0.00000,72555.5
0.00000,1.89963e-3,0.544800,25.00,0.0983582,600.230,6.32966,0.00000,72274.7
0.00000,1.90106e-3,0.552992,25.00,0.100842,600.230,6.33444,0.00000,71796.9
0.00000,1.90260e-3,0.561184,25.00,0.102962,600.230,6.33956,0.00000,71284.4
0.00000,1.90414e-3,0.569376,25.00,0.105495,600.230,6.34469,0.00000,70771.6
0.00000,1.90567e-3,0.577568,25.00,0.0996971,600.230,6.34981,0.00000,70259.8
0.00000,1.90708e-3,0.585760,25.00,0.101677,600.230,6.35450,0.00000,69790.6
0.00000,1.90839e-3,0.593952,25.00,0.106216,600.230,6.35887,0.00000,69353.7
0.00000,1.90981e-3,0.602144,25.00,0.106731,600.230,6.36359,0.00000,68881.8
0.00000,1.91130e-3,0.610336,25.00,0.107670,600.230,6.36856,0.00000,68384.2
0.00000,1.91194e-3,0.622624,25.00,0.108940,599.949,6.37368,0.00000,67872.5
0.00000,1.91180e-3,0.639008,25.00,0.111370,599.949,6.37320,0.00000,67920.2
0.00000,1.91171e-3,0.655392,25.00,0.116688,599.949,6.37289,0.00000,67951.0
0.00000,1.90999e-3,0.671776,25.00,0.118607,599.949,6.36718,0.00000,68522.2
0.00000,1.90685e-3,0.688160,25.00,0.113171,599.949,6.35669,0.00000,69571.2
0.00000,1.90315e-3,0.704544,25.00,0.116734,599.949,6.34436,0.00000,70804.7
0.00000,1.89935e-3,0.720928,25.00,0.114777,599.949,6.33171,0.00000,72069.5
0.00000,1.89539e-3,0.737312,25.00,0.118210,599.949,6.31849,0.00000,73391.7
0.00000,1.89158e-3,0.753696,25.00,0.114807,599.949,6.30580,0.00000,74660.0
0.00000,1.88778e-3,0.770080,25.00,0.117832,599.949,6.29313,0.00000,75927.7
0.00000,1.88444e-3,0.786464,25.00,0.115986,599.949,6.28199,0.00000,77041.0
0.00000,1.88189e-3,0.802848,25.00,0.116280,599.949,6.27349,0.00000,77891.8
0.00000,1.88088e-3,0.819232,25.00,0.122543,599.949,6.27013,0.00000,78227.9
0.00000,1.87993e-3,0.835616,25.00,0.112541,599.648,6.27009,0.00000,78231.1
0.00000,1.87907e-3,0.852000,25.00,0.114307,599.648,6.26725,0.00000,78515.8
0.00000,1.87975e-3,0.868384,25.00,0.116077,599.648,6.26952,0.00000,78288.3
0.00000,1.87967e-3,0.884768,25.00,0.112091,599.648,6.26924,0.00000,78316.0
0.00000,1.88025e-3,0.901152,25.00,0.113750,599.648,6.27118,0.00000,78121.9
0.00000,1.88095e-3,0.917536,25.00,0.109882,599.648,6.27350,0.00000,77890.5
0.00000,1.88085e-3,0.933920,25.00,0.113922,599.648,6.27318,0.00000,77922.3
0.00000,1.88083e-3,0.950304,25.00,0.115490,599.648,6.27310,0.00000,77930.0
0.00000,1.88057e-3,0.966688,25.00,0.109936,599.648,6.27225,0.00000,78015.2
0.00000,1.87976e-3,0.983072,25.00,0.113438,599.648,6.26955,0.00000,78285.0
0.00000,1.87861e-3,0.999456,25.00,0.109913,599.648,6.26570,0.00000,78670.3
0.00000,1.87703e-3,1.01584,25.00,0.112320,599.648,6.26042,0.00000,79198.4
0.00000,1.87523e-3,1.03222,25.00,0.107628,599.605,6.25486,0.00000,79754.1
0.00000,1.87378e-3,1.04861,25.00,0.109715,599.605,6.25005,0.00000,80235.1
0.00000,1.87218e-3,1.06499,25.00,0.107109,599.605,6.24470,0.00000,80770.5
0.00000,1.87038e-3,1.08138,25.00,0.112606,599.605,6.23869,0.00000,81371.1
0.00000,1.86836e-3,1.09776,25.00,0.110691,599.605,6.23198,0.00000,82042.6
0.00000,1.86680e-3,1.11414,25.00,0.105228,599.605,6.22675,0.00000,82565.5
0.00000,1.86598e-3,1.13053,25.00,0.111149,599.605,6.22403,0.00000,82837.5
0.00000,1.86513e-3,1.14691,25.00,0.105934,599.605,6.22120,0.00000,83120.5
0.00000,1.86406e-3,1.16330,25.00,0.109837,599.605,6.21763,0.00000,83477.5
0.00000,1.86388e-3,1.17968,25.00,0.105919,599.605,6.21700,0.00000,83540.0
0.00000,1.86334e-3,1.19606,25.00,0.103584,599.605,6.21521,0.00000,83719.4
0.00000,1.86311e-3,1.21245,25.00,0.107693,599.605,6.21444,0.00000,83796.8
0.00000,1.86296e-3,1.22883,25.00,0.105053,599.605,6.21396,0.00000,83844.2
0.00000,1.86226e-3,1.24522,25.00,0.107128,599.605,6.21163,0.00000,84077.7
0.00000,1.86189e-3,1.26160,25.00,0.102036,599.605,6.21040,0.00000,84200.5
0.00000,1.86119e-3,1.28618,25.00,0.103931,599.605,6.20804,0.00000,84436.3
0.00000,1.85943e-3,1.31894,25.00,0.103233,599.605,6.20217,0.00000,85023.4
0.00000,1.85761e-3,1.35171,25.00,0.102856,599.605,6.19612,0.00000,85628.7
0.00000,1.85588e-3,1.38448,25.00,0.100060,599.605,6.19035,0.00000,86205.2
0.00000,1.85414e-3,1.41725,25.00,0.0985909,599.645,6.18414,0.00000,86826.2
0.00000,1.85256e-3,1.45002,25.00,0.0924187,599.645,6.17888,0.00000,87352.7
0.00000,1.85150e-3,1.48278,25.00,0.0980377,599.645,6.17534,0.00000,87706.4
0.00000,1.85000e-3,1.51555,25.00,0.0990868,599.645,6.17033,0.00000,88207.9
0.00000,1.84929e-3,1.54832,25.00,0.0950813,599.645,6.16795,0.00000,88445.4
0.00000,1.84827e-3,1.58109,25.00,0.0938606,599.645,6.16456,0.00000,88784.1
0.00000,1.84722e-3,1.61386,25.00,0.0876617,599.645,6.16103,0.00000,89137.0
0.00000,1.84626e-3,1.64662,25.00,0.0842819,599.727,6.15702,0.00000,89538.5
0.00000,1.84515e-3,1.67939,25.00,0.0803375,599.727,6.15331,0.00000,89909.3
0.00000,1.84371e-3,1.71216,25.00,0.0784607,599.727,6.14851,0.00000,90389.3
0.00000,1.84264e-3,1.74493,25.00,0.0771484,599.727,6.14493,0.00000,90747.7
0.00000,1.84144e-3,1.77770,25.00,0.0779343,599.727,6.14094,0.00000,91146.9
0.00000,1.84063e-3,1.81046,25.00,0.0673523,599.727,6.13824,0.00000,91416.2
0.00000,1.83972e-3,1.84323,25.00,0.0644684,599.906,6.13335,0.00000,91905.3
0.00000,1.83875e-3,1.87600,25.00,0.0631599,599.906,6.13013,0.00000,92227.8
0.00000,1.83775e-3,1.90877,25.00,0.0623932,599.906,6.12678,0.00000,92562.9
0.00000,1.83672e-3,1.94154,25.00,0.0579109,599.906,6.12337,0.00000,92903.3
0.00000,1.83581e-3,1.97430,25.00,0.0526581,599.906,6.12034,0.00000,93206.8
0.00000,1.83463e-3,2.00707,25.00,0.0492210,599.906,6.11637,0.00000,93603.2
0.00000,1.83394e-3,2.03984,25.00,0.0461922,600.348,6.10959,0.00000,94281.9
0.00000,1.83272e-3,2.07261,25.00,0.0440063,600.348,6.10555,0.00000,94685.9
0.00000,1.83199e-3,2.10538,25.00,0.0453720,600.348,6.10311,0.00000,94929.8
0.00000,1.83091e-3,2.13814,25.00,0.0495071,600.348,6.09948,0.00000,95292.0
0.00000,1.82941e-3,2.17091,25.00,0.0522842,600.348,6.09450,0.00000,95790.1
0.00000,1.82875e-3,2.20368,25.00,0.0517502,600.348,6.09231,0.00000,96009.7
0.00000,1.82660e-3,2.23645,25.00,0.0524101,600.488,6.08371,0.00000,96869.9
0.00000,1.82584e-3,2.26922,25.00,0.0540314,600.488,6.08120,0.00000,97120.9
0.00000,1.82412e-3,2.30198,25.00,0.0514603,600.488,6.07545,0.00000,97695.4
0.00000,1.82347e-3,2.33475,25.00,0.0562401,600.488,6.07329,0.00000,97911.2
0.00000,1.82239e-3,2.36752,25.00,0.0581512,600.488,6.06968,0.00000,98272.6
0.00000,1.82175e-3,2.40029,25.00,0.0601730,600.488,6.06758,0.00000,98482.9
0.00000,1.82065e-3,2.43306,25.00,0.0563774,600.469,6.06411,0.00000,98829.3
0.00000,1.82014e-3,2.46582,25.00,0.0590744,600.469,6.06240,0.00000,99000.0
0.00000,1.81863e-3,2.49859,25.00,0.0600967,600.469,6.05737,0.00000,99503.6
0.00000,1.81761e-3,2.53136,25.00,0.0629311,600.469,6.05396,0.00000,99844.5
0.00000,1.81659e-3,2.56413,25.00,0.0609131,600.469,6.05057,0.00000,100183
0.00000,1.81501e-3,2.61328,25.00,0.0678215,600.449,6.04552,0.00000,100689
0.00000,1.81327e-3,2.67882,25.00,0.0667686,600.449,6.03970,0.00000,101270
0.00000,1.81142e-3,2.74435,25.00,0.0741615,600.449,6.03353,0.00000,101887
0.00000,1.80962e-3,2.80989,25.00,0.0816040,600.348,6.02859,0.00000,102382
0.00000,1.80784e-3,2.87542,25.00,0.0809250,600.348,6.02263,0.00000,102977
0.00000,1.80578e-3,2.94096,25.00,0.0886078,600.348,6.01577,0.00000,103664
0.00000,1.80364e-3,3.00650,25.00,0.0986252,600.348,6.00864,0.00000,104377
0.00000,1.80154e-3,3.07203,25.00,0.0939941,600.148,6.00365,0.00000,104875
0.00000,1.79993e-3,3.13757,25.00,0.105606,600.148,5.99829,0.00000,105411
0.00000,1.79779e-3,3.20310,25.00,0.113880,600.148,5.99115,0.00000,106126
0.00000,1.79480e-3,3.26864,25.00,0.117058,599.785,5.98481,0.00000,106759
0.00000,1.79238e-3,3.33418,25.00,0.111893,599.785,5.97672,0.00000,107568
0.00000,1.79086e-3,3.39971,25.00,0.115345,599.785,5.97169,0.00000,108072
0.00000,1.78941e-3,3.46525,25.00,0.110268,599.648,5.96820,0.00000,108421
0.00000,1.78783e-3,3.53078,25.00,0.106224,599.648,5.96294,0.00000,108946
0.00000,1.78611e-3,3.59632,25.00,0.108734,599.648,5.95719,0.00000,109522
0.00000,1.78422e-3,3.66186,25.00,0.107361,599.629,5.95109,0.00000,110131
0.00000,1.78264e-3,3.72739,25.00,0.102486,599.629,5.94582,0.00000,110659
0.00000,1.78162e-3,3.79293,25.00,0.106220,599.629,5.94239,0.00000,111001
0.00000,1.78030e-3,3.85846,25.00,0.104149,599.629,5.93800,0.00000,111440
0.00000,1.77903e-3,3.92400,25.00,0.0980148,599.629,5.93378,0.00000,111862
0.00000,1.77763e-3,3.98954,25.00,0.0962868,599.629,5.92910,0.00000,112331
0.00000,1.77638e-3,4.05507,25.00,0.0936890,599.664,5.92458,0.00000,112783
0.00000,1.77543e-3,4.12061,25.00,0.0894127,599.664,5.92140,0.00000,113100
0.00000,1.77478e-3,4.18614,25.00,0.0837555,599.664,5.91926,0.00000,113314
0.00000,1.77406e-3,4.25168,25.00,0.0827751,599.785,5.91565,0.00000,113675
0.00000,1.77297e-3,4.31722,25.00,0.0704079,599.785,5.91203,0.00000,114037
0.00000,1.77204e-3,4.38275,25.00,0.0640106,599.785,5.90891,0.00000,114349
0.00000,1.77118e-3,4.44829,25.00,0.0638657,600.004,5.90390,0.00000,114850
0.00000,1.77043e-3,4.51382,25.00,0.0466919,600.004,5.90139,0.00000,115101
0.00000,1.76947e-3,4.57936,25.00,0.0481415,600.004,5.89821,0.00000,115420
0.00000,1.76787e-3,4.64490,25.00,0.0454903,600.402,5.88895,0.00000,116346
0.00000,1.76649e-3,4.71043,25.00,0.0472260,600.402,5.88436,0.00000,116805
0.00000,1.76590e-3,4.77597,25.00,0.0489388,600.402,5.88239,0.00000,117001
0.00000,1.76494e-3,4.84150,25.00,0.0524940,600.465,5.87857,0.00000,117383
0.00000,1.76359e-3,4.90704,25.00,0.0551720,600.465,5.87407,0.00000,117834
0.00000,1.76224e-3,4.97258,25.00,0.0560341,600.465,5.86959,0.00000,118281
0.00000,1.76084e-3,5.03811,25.00,0.0592537,600.465,5.86493,0.00000,118747
0.00000,1.75969e-3,5.10365,25.00,0.0637932,600.465,5.86109,0.00000,119131
0.00000,1.75899e-3,5.16918,25.00,0.0619125,600.465,5.85875,0.00000,119365
0.00000,1.75762e-3,5.26749,25.00,0.0754471,600.402,5.85482,0.00000,119758
0.00000,1.75472e-3,5.39856,25.00,0.0827484,600.324,5.84590,0.00000,120651
0.00000,1.75249e-3,5.52963,25.00,0.0946083,600.324,5.83849,0.00000,121391
0.00000,1.74961e-3,5.66070,25.00,0.106014,600.105,5.83100,0.00000,122140
0.00000,1.74648e-3,5.79178,25.00,0.112389,599.723,5.82429,0.00000,122811
0.00000,1.74287e-3,5.92285,25.00,0.115643,599.723,5.81224,0.00000,124016
0.00000,1.74075e-3,6.05392,25.00,0.107735,599.629,5.80609,0.00000,124631
0.00000,1.73858e-3,6.18499,25.00,0.110619,599.629,5.79886,0.00000,125355
0.00000,1.73664e-3,6.31606,25.00,0.106125,599.609,5.79257,0.00000,125983
0.00000,1.73498e-3,6.44714,24.99,0.0985222,599.629,5.78683,0.00000,126557
0.00000,1.73356e-3,6.57821,24.99,0.0940056,599.629,5.78213,0.00000,127028
0.00000,1.73269e-3,6.70928,24.99,0.0879555,599.691,5.77859,0.00000,127381
0.00000,1.73094e-3,6.84035,24.99,0.0706291,599.828,5.77144,0.00000,128097
0.00000,1.72985e-3,6.97142,24.99,0.0601349,599.828,5.76781,0.00000,128460
0.00000,1.72907e-3,7.10250,24.99,0.0462265,600.129,5.76233,0.00000,129007
0.00000,1.72786e-3,7.23357,25.00,0.0492096,600.445,5.75527,0.00000,129713
0.00000,1.72568e-3,7.36464,25.00,0.0576096,600.445,5.74798,0.00000,130442
0.00000,1.72435e-3,7.49571,25.00,0.0574608,600.465,5.74340,0.00000,130901
0.00000,1.72297e-3,7.62678,25.00,0.0638618,600.465,5.73879,0.00000,131361
0.00000,1.72080e-3,7.75786,25.00,0.0670967,600.465,5.73156,0.00000,132084
0.00000,1.71939e-3,7.88893,25.00,0.0727882,600.387,5.72761,0.00000,132480
0.00000,1.71723e-3,8.02000,25.00,0.0901527,600.227,5.72195,0.00000,133045
0.00000,1.71564e-3,8.15107,25.00,0.0983467,600.227,5.71665,0.00000,133576
0.00000,1.71333e-3,8.28214,25.00,0.109123,600.047,5.71065,0.00000,134176
0.00000,1.71082e-3,8.41322,25.00,0.117424,599.688,5.70572,0.00000,134669
0.00000,1.70822e-3,8.54429,24.99,0.109123,599.688,5.69703,0.00000,135537
0.00000,1.70614e-3,8.67536,24.99,0.110653,599.629,5.69065,0.00000,136175
0.00000,1.70533e-3,8.80643,24.99,0.107002,599.629,5.68795,0.00000,136445
0.00000,1.70371e-3,8.93750,24.99,0.0998688,599.609,5.68274,0.00000,136966
0.00000,1.70180e-3,9.06858,24.99,0.0968132,599.645,5.67603,0.00000,137637
0.00000,1.70103e-3,9.19965,24.99,0.0891342,599.645,5.67345,0.00000,137896
0.00000,1.69987e-3,9.33072,25.00,0.0809517,599.684,5.66923,0.00000,138318
0.00000,1.69943e-3,9.46179,25.00,0.0688477,599.883,5.66588,0.00000,138652
0.00000,1.69908e-3,9.59286,25.00,0.0520859,599.883,5.66470,0.00000,138770
0.00000,1.69782e-3,9.72394,25.00,0.0479012,600.223,5.65731,0.00000,139510
0.00000,1.69685e-3,9.85501,25.00,0.0543594,600.465,5.65178,0.00000,140063
0.00000,1.69549e-3,9.98608,25.00,0.0538864,600.465,5.64727,0.00000,140513
0.00000,1.69429e-3,10.1172,25.00,0.0608635,600.465,5.64327,0.00000,140913
0.00000,1.69290e-3,10.2482,25.00,0.0601311,600.445,5.63883,0.00000,141358
0.00000,1.69157e-3,10.3793,25.00,0.0674210,600.445,5.63438,0.00000,141803
0.00000,1.68936e-3,10.5759,25.00,0.0881844,600.223,5.62910,0.00000,142330
0.00000,1.68621e-3,10.8380,24.98,0.111557,599.996,5.62074,0.00000,143167
0.00000,1.68240e-3,11.1002,24.98,0.114315,599.676,5.61103,0.00000,144138
0.00000,1.67940e-3,11.3623,24.98,0.106617,599.602,5.60172,0.00000,145068
0.00000,1.67711e-3,11.6245,25.00,0.0957794,599.641,5.59371,0.00000,145869
0.00000,1.67545e-3,11.8866,25.00,0.0777016,599.723,5.58742,0.00000,146499
0.00000,1.67475e-3,12.1488,25.01,0.0514526,599.879,5.58363,0.00000,146878
0.00000,1.67351e-3,12.4109,25.01,0.0506897,600.461,5.57408,0.00000,147833
0.00000,1.67118e-3,12.6731,25.01,0.0573425,600.484,5.56612,0.00000,148628
0.00000,1.66897e-3,12.9352,25.00,0.0705070,600.441,5.55914,0.00000,149327
0.00000,1.66629e-3,13.1973,25.01,0.0958939,600.176,5.55267,0.00000,149973
0.00000,1.66327e-3,13.4595,25.01,0.114437,599.938,5.54482,0.00000,150759
0.00000,1.65972e-3,13.7216,25.01,0.109177,599.656,5.53556,0.00000,151684
0.00000,1.65729e-3,13.9838,25.00,0.103508,599.621,5.52778,0.00000,152463
0.00000,1.65508e-3,14.2459,25.00,0.0958023,599.641,5.52024,0.00000,153217
0.00000,1.65438e-3,14.5081,25.00,0.0751915,599.719,5.51717,0.00000,153523
0.00000,1.65373e-3,14.7702,25.00,0.0466728,599.898,5.51338,0.00000,153903
0.00000,1.65231e-3,15.0324,25.00,0.0489807,600.457,5.50351,0.00000,154890
0.00000,1.65072e-3,15.2945,25.00,0.0604095,600.457,5.49820,0.00000,155420
0.00000,1.64907e-3,15.5566,25.00,0.0723534,600.438,5.49290,0.00000,155950
0.00000,1.64742e-3,15.8188,25.00,0.0889511,600.160,5.48992,0.00000,156248
0.00000,1.64445e-3,16.0809,25.00,0.108086,599.898,5.48242,0.00000,156998
0.00000,1.64094e-3,16.3431,25.00,0.111488,599.656,5.47295,0.00000,157945
0.00000,1.63929e-3,16.6052,25.00,0.104866,599.617,5.46780,0.00000,158460
0.00000,1.63737e-3,16.8674,25.00,0.0917130,599.633,5.46124,0.00000,159117
0.00000,1.63623e-3,17.1295,25.00,0.0680885,599.754,5.45634,0.00000,159607
0.00000,1.63599e-3,17.3916,25.00,0.0452690,599.934,5.45391,0.00000,159849
0.00000,1.63495e-3,17.6538,25.01,0.0542564,600.449,5.44574,0.00000,160666
0.00000,1.63334e-3,17.9159,25.01,0.0611763,600.449,5.44038,0.00000,161202
0.00000,1.63150e-3,18.1781,25.01,0.0669212,600.434,5.43439,0.00000,161801
0.00000,1.62999e-3,18.4402,25.00,0.0908356,600.215,5.43135,0.00000,162105
0.00000,1.62740e-3,18.7024,25.00,0.116882,599.992,5.42475,0.00000,162766
0.00000,1.62413e-3,18.9645,25.00,0.107399,599.672,5.41672,0.00000,163569
0.00000,1.62270e-3,19.2267,25.00,0.100155,599.609,5.41251,0.00000,163989
0.00000,1.62105e-3,19.4888,25.00,0.0931854,599.648,5.40666,0.00000,164574
